student_ID,Gender,EthnicGroup,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,MathScore,ReadingScore,School
117,female,group D,free/reduced,none,divorced,sometimes,54,64,21
118,female,group C,standard,none,single,regularly,83,97,21
119,male,group C,standard,none,single,regularly,75,68,21
120,male,group C,standard,completed,single,sometimes,97,98,21
121,male,group C,standard,completed,divorced,sometimes,88,90,21
122,male,group C,standard,none,married,sometimes,80,81,21
123,male,group C,standard,completed,single,sometimes,88,81,21
124,female,group C,standard,completed,divorced,regularly,90,97,21
125,female,group C,standard,completed,married,sometimes,73,87,21
126,male,group C,free/reduced,completed,married,regularly,81,72,21
127,male,group D,standard,none,married,sometimes,59,44,21
128,female,group B,free/reduced,completed,single,never,35,61,21
129,male,group D,standard,completed,single,never,82,74,21
130,female,group A,standard,none,divorced,regularly,76,86,21
131,male,group B,standard,completed,single,regularly,73,64,21
132,female,group B,standard,completed,divorced,sometimes,56,55,21
133,male,group C,free/reduced,none,divorced,sometimes,59,63,21
134,female,group D,standard,none,single,sometimes,64,81,21
135,male,group D,free/reduced,none,divorced,never,73,66,21
136,female,group C,standard,none,divorced,sometimes,62,69,21
137,female,group C,standard,none,single,regularly,49,69,21
138,male,group D,standard,none,single,never,65,58,21
139,female,group A,standard,none,single,sometimes,60,72,21
140,female,group A,free/reduced,completed,married,never,67,74,21
141,female,group D,standard,completed,divorced,never,84,94,21
142,male,group C,standard,none,divorced,regularly,47,44,21
143,male,group C,standard,completed,married,never,50,45,21
144,female,group D,standard,none,single,sometimes,82,89,21
145,male,group D,standard,none,married,sometimes,72,67,21
146,female,group D,standard,NA,NA,sometimes,80,81,21
147,female,group B,standard,completed,married,sometimes,55,65,21
148,female,group D,free/reduced,completed,married,sometimes,84,85,21
149,female,group C,standard,none,married,sometimes,79,83,21
150,female,group E,free/reduced,none,married,sometimes,36,44,21
151,male,group D,standard,none,NA,sometimes,49,53,21
152,female,group C,standard,none,married,sometimes,67,71,21
153,female,group E,standard,completed,married,regularly,81,94,21
154,female,group C,standard,none,married,sometimes,62,78,21
155,male,group C,free/reduced,completed,widowed,sometimes,75,82,21
156,female,group B,free/reduced,none,married,never,45,64,21
157,female,group E,free/reduced,none,married,sometimes,66,68,21
158,female,group D,free/reduced,completed,married,sometimes,58,73,21
159,female,group D,standard,none,single,sometimes,85,98,21
160,female,NA,standard,none,single,sometimes,75,74,21
161,male,group C,standard,none,divorced,sometimes,57,62,21
162,male,group B,standard,completed,married,sometimes,72,64,21
163,female,group B,standard,completed,single,sometimes,81,89,21
164,male,group C,free/reduced,none,married,sometimes,64,64,21
165,female,group B,standard,completed,single,sometimes,64,48,21
166,male,group E,standard,none,married,sometimes,64,62,21
167,female,group C,standard,none,single,sometimes,79,80,21
168,male,NA,free/reduced,none,married,regularly,72,65,21
169,female,NA,standard,completed,married,regularly,70,82,21
170,male,group D,standard,none,married,sometimes,62,51,21
171,female,group D,free/reduced,none,divorced,regularly,60,75,21
172,male,NA,standard,none,married,sometimes,85,88,21
173,female,group E,free/reduced,completed,married,regularly,53,60,21
174,female,group C,free/reduced,none,married,sometimes,62,80,21
175,female,group A,standard,none,single,regularly,69,77,21
176,male,group A,standard,completed,married,NA,71,75,21
177,female,group D,standard,completed,married,regularly,93,100,21
178,female,group C,standard,none,divorced,sometimes,52,71,21
180,female,group B,standard,none,single,regularly,60,66,21
181,male,group B,standard,completed,single,sometimes,72,61,21
182,female,group B,standard,NA,single,sometimes,59,62,21
183,male,group A,standard,none,single,never,74,72,21
184,female,group C,standard,none,single,sometimes,58,71,21
185,male,group B,standard,none,single,regularly,71,66,21
186,male,group B,free/reduced,completed,married,regularly,88,93,21
187,male,group D,free/reduced,completed,married,regularly,83,77,21
188,female,group D,free/reduced,completed,single,sometimes,80,100,21
189,male,group E,standard,none,divorced,regularly,66,61,21
190,male,group C,standard,none,divorced,regularly,56,65,21
191,male,NA,standard,none,married,NA,58,57,21
192,female,group C,standard,NA,NA,regularly,43,59,21
193,female,group E,free/reduced,none,single,regularly,65,70,21
194,female,group A,free/reduced,none,divorced,sometimes,66,72,21
195,female,group D,standard,none,divorced,regularly,62,62,21
196,male,group C,standard,completed,married,sometimes,45,55,21
197,female,group C,standard,NA,single,sometimes,63,84,21
198,male,group D,free/reduced,none,married,sometimes,48,53,21
199,female,group D,free/reduced,none,married,regularly,9,26,21
200,female,group D,free/reduced,completed,married,sometimes,67,85,21
201,male,group B,free/reduced,none,married,sometimes,50,60,21
202,female,group D,standard,completed,married,sometimes,64,82,21
203,female,group C,free/reduced,none,married,sometimes,53,60,21
204,female,group D,standard,completed,married,sometimes,96,100,21
205,male,group D,free/reduced,completed,divorced,sometimes,49,63,21
206,female,group C,free/reduced,none,divorced,regularly,34,43,21
207,male,group C,standard,completed,married,sometimes,92,86,21
208,female,group A,standard,completed,single,regularly,92,98,21
211,female,group B,standard,none,married,never,60,67,21
212,female,group C,standard,none,single,regularly,82,96,21
213,male,NA,standard,none,single,NA,36,35,21
214,female,group D,standard,none,married,sometimes,69,71,21
216,male,group E,standard,none,single,sometimes,85,73,21
217,female,group D,free/reduced,none,single,sometimes,54,51,21
218,male,group D,free/reduced,none,single,sometimes,79,81,21
219,female,group A,standard,completed,married,never,82,96,21
220,female,group E,standard,none,married,sometimes,89,98,21
221,male,group B,standard,none,divorced,sometimes,66,66,21
222,female,group D,standard,none,divorced,sometimes,41,52,21
223,male,group D,free/reduced,none,NA,regularly,58,50,21
224,female,group C,standard,completed,married,regularly,69,80,21
225,female,group D,standard,NA,NA,regularly,81,80,21
226,male,group C,standard,none,married,never,57,53,21
227,female,group C,standard,none,married,sometimes,51,54,21
228,male,group C,standard,none,married,regularly,89,76,21
229,male,group D,standard,none,single,sometimes,86,80,21
231,female,group C,standard,NA,married,regularly,59,80,21
233,female,group D,standard,none,married,regularly,88,85,21
234,male,group D,free/reduced,none,divorced,never,46,43,21
235,male,group C,free/reduced,none,single,sometimes,41,41,21
237,male,group C,standard,completed,married,regularly,67,66,21
238,female,group E,free/reduced,completed,married,regularly,66,74,21
239,female,group E,standard,none,married,sometimes,78,81,21
240,male,group D,standard,completed,married,never,80,76,21
241,female,group E,free/reduced,none,married,sometimes,45,44,21
242,female,group D,standard,completed,single,sometimes,82,80,21
243,female,group A,standard,completed,married,sometimes,73,85,21
244,male,group C,standard,none,married,regularly,82,66,21
245,female,group D,standard,completed,NA,sometimes,90,98,21
246,female,NA,standard,completed,single,sometimes,32,43,21
247,female,group D,standard,none,single,regularly,60,69,21
248,male,group C,free/reduced,none,single,sometimes,26,34,21
249,female,group D,standard,none,single,regularly,61,60,21
250,male,group B,standard,none,married,sometimes,60,51,21
251,female,group C,standard,completed,married,sometimes,56,56,21
252,female,group E,standard,completed,single,never,79,90,21
253,male,group D,free/reduced,none,divorced,sometimes,49,36,21
255,male,group C,free/reduced,NA,married,regularly,39,37,21
256,male,group E,standard,none,single,sometimes,70,59,21
257,female,group C,free/reduced,none,divorced,never,40,50,21
258,female,group B,free/reduced,completed,married,regularly,40,52,21
259,female,group D,standard,completed,divorced,regularly,100,100,21
260,male,group C,free/reduced,completed,married,sometimes,62,67,21
261,male,group C,standard,completed,married,regularly,64,51,21
262,male,group C,standard,none,married,sometimes,45,37,21
263,male,group D,standard,none,single,sometimes,60,65,21
264,female,group D,standard,completed,married,sometimes,77,84,21
265,female,group C,standard,NA,married,regularly,60,70,21
266,male,group B,standard,none,married,regularly,79,78,21
267,male,group E,free/reduced,none,married,sometimes,57,50,21
268,female,group C,standard,none,divorced,regularly,89,90,21
269,female,NA,standard,none,divorced,sometimes,53,66,21
270,male,group C,standard,none,married,regularly,80,74,21
271,female,group A,free/reduced,none,married,regularly,44,58,21
272,male,group B,free/reduced,none,married,NA,47,55,21
274,male,group D,free/reduced,none,married,regularly,42,48,21
275,male,group A,standard,none,married,regularly,65,55,21
276,male,group A,standard,completed,married,never,62,59,21
277,female,group D,standard,none,married,regularly,81,88,21
278,male,group D,free/reduced,none,married,regularly,58,51,21
279,male,group B,free/reduced,none,NA,never,66,73,21
280,male,group D,standard,completed,married,regularly,79,79,21
282,male,group D,standard,none,single,regularly,81,86,21
283,female,group B,standard,none,married,regularly,56,64,21
284,male,group C,free/reduced,completed,divorced,sometimes,68,68,21
285,male,group D,free/reduced,none,single,regularly,49,49,21
286,male,group D,free/reduced,completed,married,sometimes,70,70,21
287,male,group D,standard,completed,married,regularly,80,77,21
288,female,group D,standard,completed,divorced,regularly,83,86,21
289,female,group E,free/reduced,completed,married,regularly,73,78,21
290,female,group D,standard,completed,single,sometimes,87,91,21
291,female,group E,free/reduced,completed,divorced,sometimes,58,54,21
292,male,group C,standard,completed,married,regularly,94,88,21
293,female,group C,standard,none,divorced,regularly,57,62,21
294,male,group B,standard,completed,married,regularly,76,68,21
295,male,group E,standard,none,single,NA,67,67,21
296,female,group B,free/reduced,none,single,regularly,54,63,21
297,male,group C,standard,none,married,regularly,73,71,21
298,female,group C,standard,none,divorced,regularly,60,74,21
299,male,group B,free/reduced,none,divorced,sometimes,54,53,21
301,female,group D,standard,none,married,regularly,73,83,21
302,male,group B,free/reduced,none,single,sometimes,64,56,21
303,male,group D,free/reduced,completed,single,sometimes,61,54,21
304,male,group C,free/reduced,none,single,sometimes,68,57,21
305,male,group B,free/reduced,none,divorced,regularly,70,77,21
307,male,group B,free/reduced,none,married,regularly,53,57,21
308,male,group D,free/reduced,NA,single,sometimes,71,67,21
309,female,group E,standard,none,married,sometimes,71,73,21
310,male,group C,free/reduced,completed,married,sometimes,50,53,21
311,male,group D,standard,none,single,sometimes,85,78,21
312,male,group C,free/reduced,none,single,sometimes,69,71,21
314,male,group E,standard,none,married,sometimes,69,66,21
315,female,group B,standard,none,married,sometimes,62,68,21
316,male,group C,standard,none,married,sometimes,64,62,21
317,male,group D,standard,completed,married,sometimes,48,38,21
318,female,NA,standard,none,divorced,sometimes,82,81,21
319,male,group C,standard,none,married,regularly,81,85,21
320,female,NA,standard,completed,single,regularly,79,88,21
321,male,group D,standard,none,married,sometimes,70,65,21
322,male,group C,standard,none,divorced,NA,70,76,21
323,female,group E,standard,completed,single,regularly,80,85,21
324,female,group E,free/reduced,completed,single,regularly,99,97,21
325,female,group E,standard,none,married,never,61,64,21
326,male,group B,standard,none,single,sometimes,63,69,21
327,male,group C,standard,completed,NA,regularly,66,60,21
328,male,group C,free/reduced,none,single,never,39,52,21
329,male,group D,free/reduced,none,divorced,sometimes,42,40,21
330,female,group E,standard,completed,married,sometimes,69,80,21
331,female,group A,standard,none,divorced,sometimes,61,79,21
332,male,group D,standard,none,married,regularly,79,72,21
333,female,group C,standard,NA,married,never,61,70,21
336,female,group D,free/reduced,none,single,sometimes,10,29,21
337,female,group B,standard,none,single,regularly,49,57,21
338,male,group E,standard,none,married,regularly,87,81,21
339,female,group D,standard,completed,single,regularly,55,57,21
340,female,group B,free/reduced,none,married,sometimes,42,49,21
341,male,group D,free/reduced,completed,married,regularly,66,57,21
342,female,NA,standard,completed,divorced,regularly,89,85,21
343,male,group C,standard,none,married,sometimes,85,83,21
344,female,NA,free/reduced,completed,married,sometimes,67,74,21
345,male,group E,standard,completed,married,sometimes,72,65,21
347,male,group C,standard,completed,NA,regularly,76,69,21
348,male,group E,standard,completed,single,sometimes,65,57,21
349,male,group E,standard,none,married,regularly,88,83,21
350,female,group C,standard,completed,single,regularly,67,73,21
351,male,group E,standard,none,widowed,regularly,70,67,21
352,male,group D,standard,none,divorced,regularly,67,68,21
353,female,group E,standard,none,single,sometimes,84,80,21
354,male,group C,standard,none,married,sometimes,95,90,21
355,female,group C,free/reduced,none,single,sometimes,51,66,21
357,female,group C,standard,none,NA,regularly,45,55,21
358,male,group D,free/reduced,none,single,sometimes,31,33,21
359,female,group D,standard,completed,married,sometimes,64,74,21
360,female,NA,free/reduced,none,married,regularly,63,79,21
361,female,group B,free/reduced,none,NA,NA,66,71,21
362,male,group C,standard,none,married,never,84,73,21
363,male,group D,standard,completed,married,sometimes,53,47,21
364,female,group C,free/reduced,none,married,never,46,58,21
365,female,group E,free/reduced,none,married,sometimes,87,85,21
366,female,group C,standard,none,single,sometimes,65,79,21
367,female,group D,standard,none,married,regularly,58,70,21
368,male,group E,free/reduced,none,married,regularly,92,81,21
369,female,group C,standard,none,married,regularly,71,81,21
370,male,group C,free/reduced,completed,married,never,74,67,21
371,female,group C,free/reduced,none,single,regularly,55,70,21
372,male,group B,free/reduced,completed,married,never,67,71,21
373,male,group D,standard,completed,single,sometimes,65,64,21
374,female,group B,standard,none,married,regularly,80,91,21
375,female,group D,standard,none,married,sometimes,85,88,21
376,female,group D,free/reduced,none,single,regularly,49,56,21
377,male,group B,standard,completed,married,sometimes,68,71,21
378,male,group B,free/reduced,none,married,sometimes,72,73,21
380,female,group D,standard,none,divorced,sometimes,51,53,21
381,male,group C,standard,none,divorced,regularly,60,47,21
382,male,group C,standard,none,married,sometimes,80,77,21
383,male,group D,free/reduced,none,divorced,regularly,73,70,21
384,male,group B,free/reduced,completed,married,sometimes,63,66,21
385,male,group C,free/reduced,none,married,regularly,61,60,21
386,female,group C,standard,completed,single,sometimes,44,61,21
388,male,group C,free/reduced,completed,widowed,regularly,78,85,21
389,male,group D,free/reduced,none,divorced,never,76,86,21
390,female,group A,standard,completed,married,sometimes,75,85,21
391,male,group B,standard,none,married,sometimes,42,52,21
392,female,group B,standard,NA,married,sometimes,80,87,21
393,female,group D,standard,completed,married,sometimes,55,65,21
395,female,group B,standard,completed,single,regularly,57,61,21
396,female,group C,free/reduced,completed,married,regularly,47,55,21
397,male,group C,standard,completed,married,never,82,91,21
398,female,group D,free/reduced,none,single,regularly,62,79,21
399,male,group C,standard,completed,divorced,sometimes,62,55,21
400,female,group C,standard,completed,single,sometimes,82,81,21
401,female,group D,standard,completed,married,regularly,76,79,21
402,female,group C,standard,none,married,regularly,72,76,21
403,female,group B,standard,none,divorced,regularly,86,87,21
404,female,group C,free/reduced,completed,single,regularly,57,72,21
405,male,group C,free/reduced,completed,married,sometimes,79,86,21
406,male,group B,standard,completed,married,sometimes,78,83,21
408,male,group E,free/reduced,none,single,sometimes,66,66,21
409,female,group E,free/reduced,completed,divorced,sometimes,74,98,21
410,male,group C,free/reduced,none,married,regularly,47,45,21
411,female,group E,free/reduced,none,NA,regularly,71,71,21
412,male,NA,standard,none,divorced,sometimes,71,68,21
413,female,group B,standard,none,single,NA,57,62,21
414,male,group D,standard,completed,NA,regularly,97,98,21
415,male,group B,standard,none,divorced,sometimes,77,77,21
416,female,group D,standard,none,married,sometimes,57,67,21
417,female,group E,standard,completed,single,sometimes,76,71,21
418,female,group C,standard,none,divorced,regularly,53,62,21
419,male,group A,free/reduced,none,married,regularly,65,58,21
420,female,group B,standard,NA,single,regularly,60,68,21
421,female,group D,free/reduced,none,married,sometimes,13,26,21
422,male,NA,standard,none,married,sometimes,74,82,21
423,male,group D,standard,none,married,never,82,65,21
424,male,group C,standard,completed,single,regularly,60,60,21
425,male,group D,standard,none,married,regularly,57,55,21
426,female,group C,free/reduced,none,married,sometimes,44,48,21
427,female,group C,standard,none,single,sometimes,66,70,21
428,male,group C,standard,none,married,sometimes,29,21,21
429,female,group D,standard,completed,single,sometimes,48,54,21
430,male,group D,standard,none,single,sometimes,64,60,21
431,female,group E,standard,none,NA,sometimes,90,91,21
432,female,group D,free/reduced,none,married,sometimes,78,87,21
433,female,group D,free/reduced,none,married,regularly,58,64,21
434,male,group B,standard,none,married,sometimes,71,76,21
435,male,group D,standard,completed,married,sometimes,75,78,21
436,male,group D,standard,none,married,sometimes,72,64,21
437,female,group B,standard,none,single,regularly,31,48,21
439,male,group E,standard,none,married,sometimes,73,66,21
441,male,group C,standard,none,married,sometimes,57,59,21
442,male,group C,free/reduced,none,married,sometimes,62,56,21
443,male,group B,standard,none,divorced,regularly,51,48,21
444,female,group C,standard,none,married,regularly,65,80,21
445,male,group D,standard,none,NA,regularly,80,81,21
446,male,group D,standard,none,single,sometimes,92,80,21
447,male,group A,standard,none,married,never,84,83,21
448,male,group B,standard,none,married,sometimes,90,86,21
449,male,group E,free/reduced,none,single,sometimes,69,63,21
451,male,group E,standard,completed,married,sometimes,86,78,21
452,female,group C,standard,none,NA,sometimes,85,100,21
453,female,group C,standard,none,married,regularly,74,62,21
454,male,group B,standard,completed,married,sometimes,74,66,21
455,female,group E,free/reduced,none,married,sometimes,79,84,21
456,female,group D,standard,completed,married,sometimes,70,84,21
457,male,group D,free/reduced,none,married,sometimes,81,84,21
458,male,group E,standard,completed,NA,regularly,88,73,21
459,male,group C,standard,completed,married,sometimes,84,93,21
460,male,group C,standard,none,single,sometimes,83,81,21
461,female,group E,free/reduced,completed,single,regularly,46,61,21
462,male,group E,free/reduced,completed,married,sometimes,73,69,21
463,male,group D,free/reduced,completed,married,regularly,71,68,21
465,male,group C,free/reduced,completed,married,regularly,71,73,21
466,female,group C,free/reduced,none,married,sometimes,70,71,21
467,male,group C,free/reduced,none,married,sometimes,68,70,21
468,male,group B,standard,none,NA,sometimes,72,71,21
469,male,group C,free/reduced,completed,divorced,sometimes,40,31,21
470,male,group C,standard,none,married,regularly,69,83,21
472,female,group C,standard,none,married,sometimes,64,76,21
473,male,group E,free/reduced,NA,single,never,81,84,21
474,female,group D,standard,NA,married,regularly,66,74,21
475,female,group C,standard,none,divorced,regularly,61,64,21
478,male,group A,free/reduced,none,divorced,sometimes,66,53,21
479,female,group B,standard,completed,married,regularly,73,90,21
480,male,group B,free/reduced,completed,NA,regularly,67,70,21
481,female,group D,standard,none,married,NA,69,77,21
482,female,group E,standard,none,married,never,74,80,21
483,male,group B,standard,completed,married,regularly,70,74,21
484,female,group E,free/reduced,none,married,regularly,69,72,21
485,female,group C,free/reduced,none,married,regularly,18,33,21
486,male,group D,standard,none,divorced,sometimes,59,51,21
487,female,group D,standard,none,married,never,58,59,21
488,female,group A,standard,completed,single,sometimes,74,84,21
489,female,group C,free/reduced,none,married,regularly,29,45,21
490,male,group C,free/reduced,none,married,regularly,40,38,21
491,female,group E,standard,completed,married,sometimes,95,100,21
492,female,group D,standard,none,married,sometimes,80,90,21
493,female,group B,free/reduced,completed,married,NA,70,75,21
494,female,group D,free/reduced,none,married,regularly,63,63,21
495,male,group D,standard,completed,married,regularly,91,86,21
496,female,group A,standard,completed,single,regularly,53,63,21
497,male,group B,free/reduced,none,married,sometimes,45,41,21
498,male,group E,standard,completed,married,sometimes,82,86,21
499,male,group D,free/reduced,none,married,never,44,47,21
500,female,group C,standard,none,married,never,66,68,21
501,female,group D,standard,none,married,sometimes,64,71,21
502,female,group C,free/reduced,completed,married,regularly,58,71,21
504,female,group C,standard,completed,divorced,sometimes,80,91,21
505,male,group C,free/reduced,none,married,sometimes,76,80,21
506,male,NA,standard,none,single,sometimes,52,44,21
507,female,group B,standard,none,married,sometimes,28,42,21
508,male,group D,free/reduced,NA,divorced,regularly,56,55,21
510,female,NA,standard,none,married,regularly,84,84,21
511,male,group E,standard,none,divorced,sometimes,76,65,21
512,male,group C,standard,none,single,regularly,63,58,21
513,female,group C,free/reduced,none,NA,regularly,31,37,21
514,male,group C,standard,none,married,sometimes,69,74,21
515,male,group D,free/reduced,none,married,regularly,72,72,21
516,female,group D,free/reduced,none,married,never,51,72,21
517,female,group C,standard,completed,married,sometimes,42,56,21
518,female,group B,standard,none,NA,regularly,32,41,21
519,male,group B,free/reduced,completed,widowed,sometimes,34,36,21
521,female,group C,standard,none,married,regularly,88,99,21
522,female,group E,free/reduced,completed,single,regularly,69,73,21
523,female,NA,standard,none,married,never,67,77,21
524,male,group D,standard,none,married,regularly,99,93,21
525,female,group C,standard,none,single,never,53,64,21
527,male,group C,standard,none,single,sometimes,64,67,21
528,female,NA,standard,none,NA,sometimes,54,66,21
529,female,group C,standard,NA,married,sometimes,57,56,21
530,female,group C,free/reduced,completed,married,regularly,71,78,21
531,female,group B,standard,none,married,regularly,86,89,21
532,female,group D,standard,none,married,sometimes,74,79,21
533,female,group B,free/reduced,completed,single,regularly,39,60,21
534,male,group C,standard,completed,married,sometimes,76,77,21
535,male,group B,standard,none,widowed,never,58,59,21
536,female,group D,standard,completed,divorced,sometimes,81,86,21
537,male,group B,free/reduced,completed,widowed,never,55,60,21
538,male,group B,standard,none,married,sometimes,77,69,21
539,male,group B,standard,none,widowed,regularly,100,84,21
540,male,group C,standard,completed,divorced,never,78,71,21
541,male,group D,standard,completed,married,sometimes,76,77,21
542,female,group C,standard,none,married,sometimes,66,60,21
543,female,group D,standard,completed,married,sometimes,72,65,21
544,male,group E,free/reduced,none,married,regularly,77,66,21
545,female,group C,free/reduced,none,divorced,sometimes,61,71,21
546,male,group C,standard,none,married,sometimes,73,69,21
547,female,group D,standard,completed,single,never,75,97,21
548,male,group C,standard,completed,married,regularly,70,63,21
549,female,group C,free/reduced,completed,married,sometimes,61,73,21
550,female,group C,standard,completed,single,regularly,43,53,21
551,female,group D,free/reduced,completed,single,regularly,73,86,21
552,female,group D,standard,none,married,NA,44,50,21
553,female,group B,standard,completed,married,never,92,94,21
554,female,group C,standard,none,married,sometimes,67,74,21
556,female,group E,standard,NA,married,sometimes,49,50,21
557,female,group E,standard,NA,married,never,56,69,21
558,male,group A,standard,completed,single,sometimes,76,80,21
559,female,group C,standard,none,married,sometimes,47,50,21
560,female,group B,free/reduced,none,married,sometimes,45,55,21
562,female,group C,free/reduced,completed,single,NA,78,81,21
563,female,group B,standard,NA,married,sometimes,64,70,21
564,male,group B,standard,completed,married,never,69,72,21
565,male,group E,free/reduced,completed,married,sometimes,68,59,21
566,male,group C,standard,completed,NA,regularly,72,71,21
567,male,group D,standard,completed,married,NA,81,79,21
568,male,group B,free/reduced,none,married,sometimes,67,78,21
569,female,group E,standard,completed,married,regularly,100,100,21
570,female,group C,free/reduced,completed,divorced,sometimes,70,79,21
571,male,group B,standard,NA,married,sometimes,74,79,21
572,female,group E,free/reduced,none,divorced,regularly,93,95,21
573,female,group D,free/reduced,none,married,regularly,39,48,21
574,female,group E,free/reduced,none,divorced,never,83,93,21
575,female,group D,standard,none,married,never,71,80,21
577,male,group E,standard,completed,married,sometimes,79,71,21
578,male,group C,free/reduced,NA,married,sometimes,75,72,21
579,male,group C,free/reduced,completed,married,sometimes,73,80,21
580,female,group C,free/reduced,NA,married,sometimes,35,51,21
581,male,group E,standard,none,single,sometimes,71,71,21
582,female,NA,free/reduced,completed,married,never,76,87,21
583,female,group E,standard,none,married,sometimes,71,77,21
584,female,group C,free/reduced,none,married,regularly,60,74,21
585,female,group C,standard,none,NA,sometimes,54,61,21
586,female,group D,free/reduced,completed,single,sometimes,50,65,21
588,female,group D,standard,completed,married,regularly,77,75,21
589,male,group C,standard,completed,single,sometimes,91,91,21
590,female,group E,standard,completed,single,sometimes,76,76,21
591,female,group C,free/reduced,none,single,regularly,44,47,21
592,male,group D,standard,NA,single,sometimes,89,78,21
593,female,NA,standard,none,divorced,regularly,61,64,21
594,female,group E,standard,none,married,regularly,68,73,21
595,female,group D,free/reduced,none,single,sometimes,39,63,21
596,female,group C,standard,none,single,regularly,60,69,21
597,male,group C,standard,none,married,sometimes,47,50,21
598,female,group E,standard,completed,married,sometimes,64,72,21
599,male,group C,standard,completed,married,never,78,78,21
600,female,group D,free/reduced,completed,single,sometimes,61,82,21
601,female,group E,standard,none,married,sometimes,72,73,21
602,female,group C,standard,completed,divorced,sometimes,33,38,21
603,female,NA,free/reduced,none,divorced,never,51,66,21
604,male,group C,standard,none,divorced,sometimes,76,65,21
605,male,group B,standard,none,NA,sometimes,69,60,21
606,male,group C,standard,none,widowed,regularly,53,38,21
607,male,group D,standard,none,single,regularly,100,86,21
608,male,group B,free/reduced,none,married,sometimes,42,45,21
609,female,group C,free/reduced,none,married,regularly,55,60,21
610,female,group B,standard,none,single,sometimes,76,96,21
611,female,group C,standard,none,married,sometimes,52,64,21
612,female,group C,free/reduced,none,single,sometimes,54,69,21
614,male,group C,standard,none,married,regularly,86,78,21
615,female,group C,standard,none,married,never,80,91,21
616,male,group B,free/reduced,none,married,never,55,44,21
617,female,group C,standard,completed,single,regularly,67,66,21
618,male,group C,standard,none,married,sometimes,78,70,21
619,male,group D,free/reduced,NA,married,regularly,62,58,21
620,female,group D,free/reduced,none,divorced,regularly,55,45,21
621,female,group C,standard,none,married,sometimes,40,39,21
622,female,group C,standard,none,married,regularly,75,85,21
623,male,group C,standard,none,widowed,never,56,60,21
624,male,group D,free/reduced,none,divorced,never,56,62,21
625,male,group C,free/reduced,NA,single,sometimes,45,47,21
626,female,group A,free/reduced,none,NA,sometimes,50,70,21
627,male,group B,standard,none,single,regularly,71,65,21
628,female,group B,standard,completed,married,regularly,64,57,21
629,female,group B,standard,none,married,regularly,63,70,21
630,female,group B,standard,none,divorced,sometimes,71,76,21
631,male,group E,standard,none,married,regularly,87,71,21
632,male,group D,standard,none,NA,sometimes,55,53,21
633,female,group C,standard,completed,married,sometimes,64,77,21
634,male,group B,standard,none,single,regularly,85,78,21
635,female,group E,standard,none,married,regularly,86,88,21
636,female,group B,standard,completed,NA,regularly,82,95,21
637,female,group C,free/reduced,completed,divorced,never,50,63,21
638,male,group C,free/reduced,none,single,sometimes,73,71,21
639,male,group C,free/reduced,none,married,regularly,48,38,21
640,female,group D,standard,none,single,regularly,73,92,21
641,male,NA,standard,none,single,sometimes,51,45,21
642,male,group A,standard,none,married,regularly,64,65,21
643,female,group E,standard,none,married,sometimes,71,73,21
645,male,group B,standard,completed,married,sometimes,78,65,21
646,male,group C,standard,completed,single,regularly,56,52,21
647,male,group B,free/reduced,none,married,regularly,73,63,21
648,male,group D,standard,none,divorced,regularly,87,84,21
649,male,group A,standard,none,married,regularly,75,65,21
650,male,group B,standard,completed,single,sometimes,91,90,21
651,female,group D,free/reduced,none,married,sometimes,51,64,21
652,female,group B,free/reduced,completed,single,sometimes,62,83,21
654,male,group B,free/reduced,NA,divorced,sometimes,54,46,21
655,male,group B,free/reduced,completed,married,sometimes,58,53,21
656,female,group E,standard,none,single,sometimes,38,44,21
657,female,group C,standard,completed,married,regularly,88,98,21
658,female,group C,standard,none,married,sometimes,67,73,21
659,male,group D,standard,none,single,sometimes,71,76,21
660,female,group C,standard,completed,married,sometimes,94,98,21
661,male,group D,standard,none,single,regularly,92,86,21
663,male,group C,standard,completed,married,regularly,62,54,21
664,female,group D,standard,completed,NA,regularly,55,59,21
665,female,NA,standard,none,NA,sometimes,23,23,21
666,male,group D,standard,none,married,sometimes,82,75,21
667,female,group A,standard,completed,single,regularly,59,74,21
668,female,group C,free/reduced,none,married,never,37,48,21
670,female,group C,standard,completed,married,never,65,78,21
671,male,group C,standard,none,divorced,regularly,78,68,21
672,female,group D,standard,completed,married,never,53,74,21
673,female,group C,standard,none,divorced,regularly,81,86,21
674,male,group B,free/reduced,completed,married,never,78,87,21
675,female,group C,free/reduced,none,married,regularly,41,52,21
676,male,group C,standard,NA,divorced,never,37,48,21
677,female,group C,free/reduced,none,NA,sometimes,38,58,21
678,female,group C,standard,completed,married,regularly,64,72,21
679,male,group C,standard,completed,married,never,65,70,21
680,male,group E,free/reduced,none,single,sometimes,46,47,21
681,female,group C,standard,completed,married,sometimes,48,55,21
682,male,group D,free/reduced,none,single,regularly,56,59,21
683,male,group D,standard,none,married,sometimes,60,49,21
684,female,group D,free/reduced,completed,married,regularly,63,72,21
685,female,group B,standard,completed,married,sometimes,55,65,21
686,male,group C,standard,completed,married,sometimes,49,45,21
687,female,group E,free/reduced,NA,divorced,regularly,72,81,21
688,male,group D,standard,completed,married,never,56,47,21
689,female,group C,standard,none,married,sometimes,56,65,21
690,male,group D,standard,none,married,never,94,83,21
691,male,group C,standard,none,divorced,sometimes,68,65,21
692,male,group D,standard,NA,divorced,sometimes,92,88,21
